Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,Administrative,Informational,ProductRelated,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
22,0,415.25,0.033333333,0.048148148,0,1,0,9,0,Mar,3,3,1,1,Returning_Visitor,FALSE,0
155.6313131,0,908.013456,0.005,0.01805276,4.368515556,16,0,32,0,Mar,2,2,3,2,Returning_Visitor,FALSE,1
21.33333333,235,2753.378571,0.012676056,0.015201207,0,1,1,71,0,Mar,3,2,2,1,Returning_Visitor,TRUE,0
191,100,2452.582143,0.007246377,0.022253906,0,2,1,46,0,Mar,3,2,9,3,Returning_Visitor,TRUE,0
0,0,5188.5,0,0.05,0,0,0,18,0,Mar,2,5,1,1,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,2,0,Mar,1,1,1,1,Returning_Visitor,FALSE,0
0,0,57,0.08,0.12,0,0,0,5,0,Mar,2,5,2,1,Returning_Visitor,FALSE,0
0,0,8,0,0.1,0,0,0,2,0,Mar,2,2,5,1,Returning_Visitor,TRUE,0
96.5,0,1430.659091,0.01,0.025666667,0,4,0,19,0,Mar,1,1,1,1,Returning_Visitor,FALSE,0
13,0,20,0,0.05,0,1,0,2,0,Mar,3,2,3,2,Returning_Visitor,FALSE,0
1388.75,0,1373.75,0,0.02,0,5,0,4,0,Mar,1,1,7,8,Returning_Visitor,FALSE,0
0,0,844.25,0,0.01037037,0,0,0,45,0,Mar,1,1,3,1,Returning_Visitor,FALSE,0
0,0,188,0,0.033333333,0,0,1,7,0,Mar,2,2,1,8,New_Visitor,FALSE,0
51,0,527.375,0.015555556,0.033862434,0,3,0,14,0,Mar,7,1,6,1,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,3,3,5,2,Returning_Visitor,FALSE,0
158,64,1916.761905,0.006451613,0.018709677,8.772473118,1,1,29,0,Mar,2,2,3,2,Returning_Visitor,TRUE,1
0,0,116.3333333,0,0.066666667,0,0,0,9,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,0,397,0,0.02,0,0,0,30,0,Mar,2,2,7,2,Returning_Visitor,FALSE,0
0,0,5220.083333,0,0.003329865,51.46331148,0,0,63,0,Mar,2,5,3,1,Returning_Visitor,TRUE,1
0,0,219.3333333,0,0.011666667,0,0,0,20,0,Mar,1,8,7,2,Returning_Visitor,FALSE,0
0,0,74,0,0.04,0,0,0,5,0,Mar,2,2,1,10,Returning_Visitor,FALSE,0
0,0,1559.6,0,0.033846154,0,0,0,15,0,Mar,2,4,1,1,Returning_Visitor,FALSE,0
0,0,236.5,0,0.016666667,0,0,0,6,0,Mar,1,1,1,3,Returning_Visitor,TRUE,0
10,0,348.6666667,0.035714286,0.053571429,0,1,0,14,0,Mar,3,2,1,1,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,2,5,1,1,Returning_Visitor,FALSE,0
28,47,224.5,0,0.014285714,0,1,1,13,0,Mar,1,1,1,8,New_Visitor,FALSE,0
27,0,601.7666667,0,0.004545455,0,4,0,42,0,Mar,2,5,3,3,Returning_Visitor,FALSE,0
0,0,75.5,0.02,0.013333333,0,0,0,5,0,Mar,1,1,2,9,Returning_Visitor,TRUE,0
0,0,153,0,0.05,0,0,0,2,0,Mar,2,5,6,1,Returning_Visitor,FALSE,0
15,0,197.2,0,0.016666667,38.99,4,0,10,0,Mar,1,1,1,3,Returning_Visitor,TRUE,1
0,0,3658.5,0.016666667,0.05,0,0,0,18,0,Mar,4,2,9,1,Returning_Visitor,FALSE,0
0,0,1162.5,0,0.025,0,0,0,5,0,Mar,2,2,2,2,Returning_Visitor,FALSE,0
0,0,556.6,0.014583333,0.039583333,0,0,0,32,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
0,0,41,0,0.033333333,0,0,0,3,0,Mar,2,2,1,3,Returning_Visitor,TRUE,0
0,0,300.0714286,0,0.02,53.9892,0,0,11,0,Mar,2,2,1,11,Returning_Visitor,TRUE,1
1249.809524,205,1626.625433,0.010638298,0.026186255,6.831792392,13,4,36,0,Mar,3,2,2,3,Returning_Visitor,FALSE,0
0,0,69.25,0,0.044444444,0,0,0,6,0,Mar,2,2,4,3,Returning_Visitor,FALSE,0
390,0,1169.1,0.02,0.05,0,2,0,10,0,Mar,3,9,9,2,Returning_Visitor,FALSE,0
0,0,402,0,0.038095238,0,0,0,8,0,Mar,2,2,2,1,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,0,3324.333333,0.011428571,0.024761905,0,0,0,35,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
215.5238095,70,3037.499952,0.002150538,0.007722385,0,11,1,87,0,Mar,2,2,5,1,Returning_Visitor,FALSE,0
0,0,59,0,0.05,0,0,0,4,0,Mar,1,1,1,10,Returning_Visitor,FALSE,0
11,0,1059.253472,0.010588235,0.022643039,0,1,0,51,0,Mar,3,2,6,3,Returning_Visitor,FALSE,0
20,0,720,0,0.011111111,0,2,0,7,0,Mar,2,2,3,6,Returning_Visitor,FALSE,0
0,0,905.4856061,0.0135,0.03747619,0,0,0,40,0,Mar,3,2,2,1,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,1,1,1,1,Returning_Visitor,TRUE,0
8,14.33333333,603.6666667,0,0.0125,44.67925,2,1,14,0,Mar,2,2,1,7,Returning_Visitor,FALSE,1
0,0,328.9166667,0,0.014285714,59.79014286,0,0,13,0,Mar,3,2,1,3,Returning_Visitor,FALSE,1
0,0,778.8166667,0,0.022424242,0,0,0,33,0,Mar,2,5,1,1,Returning_Visitor,FALSE,0
171.25,0,851.5595238,0.004545455,0.031907308,0,4,0,22,0,Mar,3,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,1,1,8,1,Returning_Visitor,FALSE,0
0,0,227.5,0,0.022222222,0,0,0,3,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
227.3333333,0,528.9,0,0.002272727,0,5,0,17,0,Mar,1,1,1,9,Returning_Visitor,TRUE,0
0,0,872.8333333,0,0.026666667,0,0,0,15,0,Mar,2,2,2,3,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,2,0,Mar,3,2,3,1,Returning_Visitor,FALSE,0
0,0,835.0666667,0.012571429,0.044761905,0,0,0,35,0,Mar,2,2,6,1,Returning_Visitor,FALSE,0
0,0,82.5,0,0.05,0,0,0,4,0,Mar,3,2,1,3,Returning_Visitor,FALSE,0
0,0,13,0,0.1,0,0,1,1,0,Mar,3,2,3,1,Returning_Visitor,FALSE,0
0,0,9,0,0.1,0,0,0,2,0,Mar,2,2,1,3,Returning_Visitor,TRUE,0
0,0,7,0,0.1,0,0,0,2,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,0,94.5,0.033333333,0.025555556,0,0,0,12,0,Mar,3,2,4,11,Returning_Visitor,FALSE,0
86,0,267.3,0,0.016,0,5,0,23,0,Mar,1,1,4,9,Returning_Visitor,TRUE,0
0,0,3312.5,0.013793103,0.028965517,0,0,0,29,0,Mar,2,2,1,13,Returning_Visitor,FALSE,0
0,0,75,0,0.066666667,0,0,0,3,0,Mar,2,5,1,3,Returning_Visitor,TRUE,0
7,0,75,0.05,0.11,0,2,0,10,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,24,1547.5,0.003703704,0.014814815,0,0,1,27,0,Mar,3,2,1,1,Returning_Visitor,FALSE,0
186.9761905,40,1276.157071,0,0.008681765,0,7,2,35,0,Mar,1,1,6,2,Returning_Visitor,FALSE,0
138,136,2631.1,0,0.00969697,0,3,2,54,0,Mar,1,2,1,2,Returning_Visitor,FALSE,0
0,0,96,0,0.1,0,0,0,2,0,Mar,4,1,1,1,Returning_Visitor,FALSE,0
374,0,1370,0,0.025,0,2,0,3,0,Mar,2,2,1,8,Returning_Visitor,FALSE,0
61,0,97,0,0.04,0,2,0,5,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
14,0,1380.166667,0,0.01037037,0,1,0,46,0,Mar,4,1,1,1,Returning_Visitor,FALSE,0
38,0,1483.6,0.022916667,0.038373016,7.103020833,1,0,23,0,Mar,3,2,6,1,Returning_Visitor,FALSE,1
0,0,156,0,0.04,0,0,0,5,0,Mar,2,2,4,1,Returning_Visitor,FALSE,0
0,0,240.75,0,0.02,0,0,0,10,0,Mar,2,2,9,2,Returning_Visitor,FALSE,0
96,0,1238.5,0.005128205,0.016410256,0,2,0,37,0,Mar,2,2,1,2,New_Visitor,FALSE,0
615.25,0,2524.719048,0,0.000175593,0,6,0,68,0,Mar,1,2,6,1,Returning_Visitor,FALSE,0
111,0,54,0,0.028571429,0,4,0,4,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
147,0,35,0,0.05,0,2,0,2,0,Mar,2,2,1,2,New_Visitor,FALSE,0
0,0,175.9166667,0.013333333,0.026666667,0,0,0,15,0,Mar,1,1,1,1,Returning_Visitor,TRUE,0
53.16666667,0,263.6,0,0.003571429,0,3,0,11,0,Mar,3,2,1,9,Returning_Visitor,FALSE,0
58,0,101.8,0,0.011111111,0,2,0,7,0,Mar,3,2,8,2,New_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,3,2,3,1,Returning_Visitor,FALSE,0
48.5,0,1042.242857,0,0.002222222,0,3,0,55,0,Mar,4,2,1,2,New_Visitor,FALSE,0
21,116,613.6666667,0.008333333,0.023611111,0,1,3,21,0,Mar,1,2,1,1,Returning_Visitor,FALSE,0
115.3333333,0,1588.944444,0.003076923,0.009213675,0,4,0,64,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,929,4105.666667,0.002631579,0.017324561,0,0,1,75,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
8,0,269.5,0,0.019047619,0,1,0,14,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
32.28571429,0,1236.2,0,0.028571429,0,1,0,8,0,Mar,3,2,1,3,Returning_Visitor,FALSE,0
0,0,1384.016667,0,0.011904762,0,0,0,49,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
0,0,52,0,0.025,0,0,0,4,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
11,0,664.75,0,0.005057471,0,1,0,29,0,Mar,3,2,1,2,Returning_Visitor,FALSE,0
0,0,64,0,0.014285714,0,0,0,7,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,2,2,4,1,Returning_Visitor,FALSE,0
0,0,326.5,0.1,0.125,0,0,0,8,0,Mar,1,1,1,3,Returning_Visitor,FALSE,0
0,0,1690.977778,0.008,0.037333333,0,0,0,25,0,Mar,1,1,8,1,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,2,2,8,1,Returning_Visitor,FALSE,0
277.75,0,178.75,0,0.008,0,4,0,3,0,Mar,3,2,3,8,New_Visitor,FALSE,0
0,0,407,0,0.033333333,0,0,0,12,0,Mar,2,2,4,3,Returning_Visitor,FALSE,0
241.1666667,0,1513.566667,0.005128205,0.021367521,0,6,0,39,0,Mar,1,1,1,3,Returning_Visitor,FALSE,0
64,0,832.0909091,0,0.009876543,0,3,0,24,0,Mar,2,10,1,3,New_Visitor,FALSE,0
25.5,0,250.8333333,0,0.016666667,0,1,0,12,0,Mar,3,2,2,1,Returning_Visitor,TRUE,0
64,0,565.6666667,0,0.00625,0,2,0,15,0,Mar,2,2,1,1,New_Visitor,FALSE,0
0,0,194,0.02,0.04,0,0,0,10,0,Mar,2,5,7,1,Returning_Visitor,FALSE,0
130,18,298,0,0.016666667,19.66818546,8,1,19,0,Mar,2,2,3,1,Returning_Visitor,TRUE,0
79,155.5,1743.066667,0,0.004371585,0,9,1,55,0,Mar,2,2,6,2,Returning_Visitor,FALSE,0
84,0,655.9166667,0,0.011111111,0,3,0,27,0,Mar,2,2,2,1,Returning_Visitor,FALSE,0
0,9,1992.833333,0,0.003333333,9.227000967,0,1,30,0,Mar,2,4,1,3,Returning_Visitor,FALSE,1
0,0,0,0.2,0.2,0,0,0,3,0,Mar,2,2,4,1,Returning_Visitor,FALSE,0
0,0,308.8635531,0,0.028030303,0,0,0,24,0,Mar,2,6,2,2,Returning_Visitor,FALSE,0
41,0,2749.666667,0,0.005555556,0,3,0,46,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,3,2,1,1,Returning_Visitor,FALSE,0
0,0,812,0,0.008,0,0,0,25,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
0,0,166,0.028571429,0.071428571,0,0,0,12,0,Mar,2,2,1,1,Returning_Visitor,TRUE,0
14,0,65,0,0.05,0,1,0,4,0,Mar,2,4,3,1,Returning_Visitor,FALSE,0
86,0,2450.688095,0.027083333,0.047905093,0,4,0,46,0,Mar,1,1,3,3,Returning_Visitor,FALSE,0
0,0,226.8333333,0,0.01,0,0,0,10,0,Mar,1,1,1,2,Returning_Visitor,TRUE,0
618,0,341,0,0.007692308,34.43601877,3,0,9,0,Mar,2,2,9,3,New_Visitor,FALSE,1
0,0,226,0,0.053846154,0,0,0,13,0,Mar,2,2,4,3,Returning_Visitor,TRUE,0
11.88888889,0,3510.879903,9.83E-05,0.009438427,12.01656549,1,0,111,0,Mar,3,2,5,2,Returning_Visitor,FALSE,0
51.5,0,6,0,0.033333333,0,5,0,2,0,Mar,2,5,2,1,Returning_Visitor,FALSE,0
7,0,559.4,0.014814815,0.030452675,0,2,0,27,0,Mar,2,4,4,3,Returning_Visitor,TRUE,0
269,0,1109.883333,0.013888889,0.027742165,0,8,0,33,0,Mar,1,1,4,1,Returning_Visitor,FALSE,0
0,0,239,0,0.04,0,0,0,5,0,Mar,2,2,9,1,Returning_Visitor,FALSE,0
44.5,0,212.1666667,0,0.00625,0,2,0,7,0,Mar,3,2,1,8,New_Visitor,TRUE,0
3,1165.166667,2820.952419,0.008897485,0.029431012,0,1,14,81,0,Mar,2,2,3,2,Returning_Visitor,FALSE,0
0,0,44,0.066666667,0.1,0,0,0,6,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
0,0,781,0.028571429,0.057142857,0,0,0,8,0,Mar,3,2,4,1,Returning_Visitor,FALSE,0
61,0,175.6666667,0,0.010588235,0,4,0,14,0,Mar,2,2,5,2,Returning_Visitor,FALSE,0
90,0,397.8846154,0.005333333,0.033504762,0,3,0,25,0,Mar,2,2,1,1,Returning_Visitor,TRUE,0
0,0,770.0285714,0.0112,0.034933333,0,0,0,25,0,Mar,3,2,8,10,Returning_Visitor,FALSE,0
102.5,60,1034.975,0,0.014,16.14384,2,3,22,0,Mar,1,1,4,2,Returning_Visitor,FALSE,1
0,0,12,0,0.1,0,0,0,2,0,Mar,1,1,5,3,Returning_Visitor,FALSE,0
0,0,8,0.066666667,0.133333333,0,0,0,3,0,Mar,2,4,1,3,Returning_Visitor,FALSE,0
17,0,399.8,0.019047619,0.038095238,0,1,0,22,0,Mar,1,5,7,1,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,2,2,2,3,Returning_Visitor,FALSE,0
213.3214286,528,2258.430586,0.01,0.020655014,2.810812468,9,5,61,0,Mar,1,1,4,2,Returning_Visitor,FALSE,0
0,0,254,0,0.1,0,0,0,2,0,Mar,3,2,4,1,Returning_Visitor,FALSE,0
0,0,67,0,0.028571429,0,0,0,7,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
0,0,57,0,0.025,0,0,0,4,0,Mar,2,2,6,2,Returning_Visitor,FALSE,0
0,0,240.4166667,0,0.061688312,0,0,0,12,0,Mar,3,2,1,6,Returning_Visitor,FALSE,0
0,0,551.1666667,0.025,0.035,0,0,0,8,0,Mar,3,2,2,3,Returning_Visitor,FALSE,0
71.5,0,1532.2,0.009929078,0.019797366,27.26888014,6,0,47,0,Mar,2,2,1,1,Returning_Visitor,FALSE,1
0,0,379.5,0.057142857,0.085714286,0,0,0,7,0,Mar,3,2,8,1,Returning_Visitor,FALSE,0
6,0,548.1857143,0.028571429,0.02987013,0,1,0,14,0,Mar,3,2,3,1,Returning_Visitor,TRUE,0
304,0,1735.301587,0.015625,0.0515625,0,3,0,31,0,Mar,1,1,2,1,Returning_Visitor,FALSE,0
0,0,103,0,0.022222222,0,0,0,3,0,Mar,1,1,1,3,Returning_Visitor,TRUE,0
151,0,1406.1,0.004081633,0.006501458,0,7,0,44,0,Mar,1,1,4,2,Returning_Visitor,FALSE,0
199.75,0,331.4,0,0.003333333,0,3,0,8,0,Mar,3,2,2,10,New_Visitor,FALSE,0
13.5,28,1759.275703,0.004545455,0.020644542,0,1,1,88,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,2,4,1,1,Returning_Visitor,FALSE,0
191.2,654.3333333,1204.600433,0.000854701,0.013342491,11.92009615,7,4,31,0,Mar,2,2,7,2,Returning_Visitor,FALSE,1
47,0,1743.366667,0,0.016410256,78.93483561,2,0,39,0,Mar,3,3,2,1,Returning_Visitor,FALSE,1
0,0,236,0,0.026666667,0,0,0,10,0,Mar,2,2,1,1,Returning_Visitor,FALSE,0
197,246,427.0833333,0,0.008695652,0,5,4,17,0,Mar,1,1,3,2,New_Visitor,FALSE,0
115.125,0,909.522619,0.004255319,0.020449173,0,3,0,46,0,Mar,2,2,6,1,Returning_Visitor,FALSE,0
312.75,0,702.9166667,0,0.014259259,0,4,0,14,0,Mar,3,2,1,2,New_Visitor,FALSE,0
0,0,962.3333333,0,0.01625,0,0,0,40,0,Mar,2,2,9,1,Returning_Visitor,FALSE,0
724,0,159,0,0.008,0,4,0,2,0,Mar,4,2,1,7,New_Visitor,FALSE,0
0,0,24,0,0.1,0,0,0,2,0,Mar,2,6,1,2,Returning_Visitor,FALSE,0
237.5,142,1569.625,0,0.008108108,15.88906362,8,4,30,0,Mar,1,2,1,9,Returning_Visitor,TRUE,1
66.33333333,0,424.8333333,0,0.0125,0,3,0,15,0,Mar,2,2,6,6,Returning_Visitor,FALSE,0
0,0,154.8333333,0,0.00625,0,0,0,16,0,Mar,2,4,7,1,Returning_Visitor,FALSE,0
190,0,758.4428571,0,0.010526316,0,2,1,37,0,Mar,1,1,6,1,Returning_Visitor,TRUE,0
174,18.5,305.875,0,0.001709402,0,4,1,11,0,Mar,1,2,3,8,New_Visitor,TRUE,0
227,0,62,0,0.025,0,3,0,2,0,Mar,3,2,1,10,Returning_Visitor,TRUE,0
23,0,656.25,0.028571429,0.028571429,0,1,0,15,0,Mar,1,1,8,2,Returning_Visitor,TRUE,0
0,0,617.5,0.006896552,0.01954023,0,0,0,29,0,Mar,2,2,3,10,Returning_Visitor,FALSE,0
0,39,245,0,0.0125,11.9955404,0,2,15,0,Mar,2,2,1,3,Returning_Visitor,TRUE,1
0,0,20,0,0.066666667,0,0,0,3,0,Mar,2,2,2,1,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,1,1,1,1,Returning_Visitor,TRUE,0
0,0,22,0,0.1,0,0,0,2,0,Mar,1,2,9,2,Returning_Visitor,FALSE,0
26,0,872.4,0.003508772,0.01754386,0,1,1,55,0,Mar,2,5,1,1,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,3,2,2,1,Returning_Visitor,FALSE,0
0,0,1372,0.005405405,0.018918919,0,0,0,38,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
41,0,139,0.022222222,0.055555556,0,2,0,7,0,Mar,2,5,6,2,Returning_Visitor,TRUE,0
74,629,5042.458059,0.003870968,0.007285123,18.36804916,4,2,149,0,Mar,2,2,1,2,Returning_Visitor,FALSE,1
0,0,288.5,0,0.0125,0,0,0,5,0,Mar,2,2,1,2,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,2,0,Mar,2,2,1,3,Returning_Visitor,TRUE,0
0,0,192,0,0.04,0,0,0,6,0,Mar,2,10,4,3,Returning_Visitor,FALSE,0
0,0,954.6666667,0,0.003846154,0,0,0,27,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,2,2,4,11,Returning_Visitor,FALSE,0
74,0,429,0.013333333,0.040444444,0,2,0,13,0,Mar,2,4,3,6,Returning_Visitor,FALSE,0
0,0,1546.5,0,0.008333333,0,0,0,41,0,Mar,3,2,1,1,Returning_Visitor,TRUE,0
45,0,96.46666667,0,0.018181818,0,2,0,9,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
112,0,198.8333333,0,0.006060606,0,2,0,9,0,Mar,3,2,3,2,New_Visitor,TRUE,0
0,0,181,0.075,0.1,0,0,0,8,0,Mar,3,2,1,13,Returning_Visitor,TRUE,0
37,0,208.5,0,0.011764706,0,2,0,15,0,Mar,2,2,3,2,New_Visitor,TRUE,0
0,0,517.4238095,0.019047619,0.025,0,0,0,21,0,Mar,2,5,2,1,Returning_Visitor,FALSE,0
0,0,358.0666667,0,0.025,0,0,0,12,0,Mar,3,3,2,1,Returning_Visitor,FALSE,0
5.5,0,339.25,0,0.026984127,0,1,0,22,0,Mar,2,2,2,3,Returning_Visitor,FALSE,0
50,0,796,0,0.013333333,0,3,0,13,0,Mar,2,2,5,2,Returning_Visitor,FALSE,0
0,0,1759.416667,0,0.002903226,0,0,0,31,0,Mar,2,2,4,2,Returning_Visitor,TRUE,0
26,0,3277,0.015789474,0.037894737,0,2,0,19,0,Mar,2,2,4,6,Returning_Visitor,FALSE,0
0,0,265.1666667,0,0.046153846,0,0,0,13,0,Mar,2,2,4,2,Returning_Visitor,FALSE,0
113.5,0,437.2,0,0.002222222,0,5,0,13,0,Mar,1,8,4,11,New_Visitor,FALSE,0
0,0,92,0,0.066666667,0,0,0,6,0,Mar,1,1,3,10,Returning_Visitor,FALSE,0
279,0,0,0,0.05,0,3,0,0,0,Mar,3,2,1,10,Returning_Visitor,TRUE,0
228,267.5,1266.267677,0.002197802,0.037765568,0,3,1,23,0,Mar,2,2,3,2,Returning_Visitor,FALSE,0
55,4,19,0,0.033333333,0,3,2,2,0,Mar,1,1,8,2,New_Visitor,FALSE,0
112.5,0,1882.113409,0.004,0.019314286,17.527656,6,0,47,0,Mar,1,1,4,3,Returning_Visitor,FALSE,0
17,0,616.4,0,0.018181818,0,1,0,12,0,Mar,1,1,3,1,Returning_Visitor,TRUE,0
0,0,155,0.04,0.053333333,0,0,0,5,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
0,0,814.5,0,0.01,0,0,0,11,0,Mar,1,1,1,2,New_Visitor,FALSE,0
0,0,460.4166667,0.019047619,0.036507937,0,0,0,21,0,Mar,2,2,6,1,Returning_Visitor,FALSE,0
0,0,819.5,0,0.036,0,0,0,5,0,Mar,2,2,1,2,Returning_Visitor,TRUE,0
8.5,0,659.2,0,0.006451613,0,1,0,30,0,Mar,2,2,3,3,New_Visitor,TRUE,0
0,0,427,0,0.04,0,0,0,5,0,Mar,3,3,3,9,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,2,2,4,1,Returning_Visitor,FALSE,0
0,0,766.5,0,0.0125,61.9395,0,0,17,0,Mar,2,2,1,2,New_Visitor,TRUE,1
0,0,0,0.2,0.2,0,0,0,1,0,Mar,2,5,5,1,Returning_Visitor,FALSE,0
0,0,2425,0,0.007142857,0,0,0,14,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
319.5,0,416.5,0,0.007142857,0,7,0,11,0,Mar,3,2,1,9,New_Visitor,TRUE,0
0,0,638.6428571,0.003571429,0.053571429,0,0,0,15,0,Mar,3,2,1,1,Returning_Visitor,FALSE,0
0,132,445,0,0.014285714,0,0,1,8,0,Mar,3,2,4,14,Returning_Visitor,TRUE,0
0,0,81,0,0.025,0,0,0,4,0,Mar,2,2,3,2,Returning_Visitor,FALSE,0
0,0,1985,0.03,0.055,0,0,0,20,0,Mar,1,1,1,1,Returning_Visitor,FALSE,0
97.5,0,758.1444444,0.04,0.059846154,0,5,0,24,0,Mar,3,2,2,1,Returning_Visitor,TRUE,0
182.0833333,0,310.9,0,0.01,0,7,0,15,0,Mar,2,2,4,2,Returning_Visitor,FALSE,0
97,0,482,0.0125,0.025,0,3,0,15,0,Mar,2,2,6,1,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,2,0,Mar,2,5,1,1,Returning_Visitor,FALSE,0
34.83333333,0,709.8333333,0.026666667,0.046666667,0,3,0,30,0,Mar,1,1,2,1,Returning_Visitor,TRUE,0
0,57,4547.166667,0.012903226,0.039247312,8.682741935,0,3,31,0,Mar,2,4,5,2,Returning_Visitor,FALSE,0
0,0,1040,0.077777778,0.116666667,0,0,0,9,0,Mar,2,4,3,1,Returning_Visitor,FALSE,0
0,0,223,0.066666667,0.133333333,0,0,0,3,0,Mar,1,1,8,3,Returning_Visitor,FALSE,0
0,14,687.5,0.020512821,0.035897436,0,0,2,11,0,Mar,3,2,1,3,Returning_Visitor,TRUE,0
0,0,632.5833333,0,0.021666667,0,0,0,30,0,Mar,2,5,1,1,Returning_Visitor,FALSE,0
77,0,312,0,0.044444444,0,1,0,9,0,Mar,1,1,3,3,New_Visitor,TRUE,0
107,0,2502.966667,0,0.008510638,9.702113281,3,0,45,0,Mar,2,4,1,2,New_Visitor,TRUE,0
614.1666667,0,3608.9,0,0.019871795,7.256219133,10,0,47,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
315.9666667,0,406.575,0.019047619,0.032380952,0,13,1,15,0,Mar,3,2,3,2,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,2,2,3,3,Returning_Visitor,FALSE,0
0,0,2487.5,0.017105263,0.047105263,0,1,0,39,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
0,0,212.8,0.019047619,0.042857143,0,0,0,15,0,Mar,1,1,3,1,Returning_Visitor,FALSE,0
11,0,510,0.013636364,0.034848485,0,2,0,20,0,Mar,4,1,6,1,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Mar,3,2,3,1,Returning_Visitor,FALSE,0
47.66666667,0,72.33333333,0,0.014285714,0,2,0,5,0,Mar,1,1,8,2,New_Visitor,FALSE,0
0,0,96.5,0.030769231,0.076923077,0,0,0,13,0,Mar,2,6,4,1,Returning_Visitor,FALSE,0
0,0,267,0,0.05,0,0,0,8,0,Mar,2,2,3,3,Returning_Visitor,FALSE,0
0,0,481.1666667,0,0.025,0,0,0,8,0,Mar,2,2,7,7,Returning_Visitor,FALSE,0
0,0,2528,0,0.066666667,0,0,0,4,0,Mar,2,2,9,1,Returning_Visitor,TRUE,0
30,148.5,1530.194444,0.007407407,0.014814815,10.10222222,2,1,24,0,Mar,1,1,1,10,Returning_Visitor,FALSE,0
0,0,289.5,0,0.014285714,0,0,0,7,0,Mar,1,1,1,1,Returning_Visitor,TRUE,0
0,0,10,0,0.1,0,0,0,1,0,Mar,3,2,3,9,Returning_Visitor,TRUE,0
0,0,676.75,0.014285714,0.035714286,0,0,0,16,0,Mar,4,2,1,3,Returning_Visitor,FALSE,0
0,0,36,0.05,0.1,0,0,0,4,0,Mar,2,2,6,1,Returning_Visitor,FALSE,0
25,0,65,0,0.025,0,2,0,6,0,Mar,2,2,1,2,New_Visitor,TRUE,0
0,0,630.75,0,0.04047619,0,0,0,16,0,Mar,3,2,1,1,Returning_Visitor,TRUE,0
359,954,336.5,0,0.005555556,0,8,2,14,0,Mar,3,2,7,9,Returning_Visitor,TRUE,0
